id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7315404575,eugene,16995,2008.0,subaru,impreza wrx sti,excellent,4 cylinders,gas,128282.0,,manual,JF1GR89618L829072,4wd,,wagon,,or
7316693071,northern michigan,49995,2014.0,ram,3500,good,6 cylinders,diesel,85404.0,clean,automatic,3C63RRMLXEG167648,4wd,full-size,truck,white,mi
7305117359,new haven,8750,2011.0,honda,odyssey,,,gas,136742.0,clean,automatic,5FNRL5H68BB024748,,,mini-van,,ct
7305833712,richmond,0,2018.0,nissan,rogue sport,,,gas,61556.0,clean,automatic,JN1BJ1CP3JW180502,fwd,compact,hatchback,orange,va
7302543887,glens falls,15000,2016.0,chrysler,200s,excellent,6 cylinders,gas,58147.0,clean,automatic,,4wd,mid-size,sedan,red,ny
7311519303,"kansas city, MO",31600,2019.0,dodge,charger sxt,excellent,6 cylinders,gas,32037.0,clean,automatic,2C3CDXBG1KH537547,rwd,,sedan,black,ks
7303576166,topeka,30495,2016.0,lexus,rx 350,good,6 cylinders,gas,61245.0,clean,automatic,2T2BZMCA0GC046305,4wd,full-size,SUV,silver,ks
7311877143,cleveland,2150,2008.0,mini,cooper s,,,gas,120000.0,clean,automatic,,,,,,oh
7307492108,salem,435,2013.0,chevrolet,silverado 1500,,8 cylinders,gas,106093.0,clean,automatic,3GCPKSE76DG287081,4wd,,truck,,or
7315313789,bakersfield,25999,2014.0,chevrolet,silverado texas ed.,excellent,8 cylinders,gas,79000.0,clean,automatic,,rwd,full-size,pickup,white,ca
7308274161,boone,0,2010.0,kia,soul,,4 cylinders,gas,187300.0,clean,automatic,KNDJT2A2XA7130433,fwd,,sedan,silver,nc
7315490704,spokane / coeur d'alene,1800,1989.0,ford,mustang,,,gas,100000.0,clean,manual,,,,,,id
7311602568,lynchburg,20949,2013.0,mercedes-benz,gl-class,,8 cylinders,gas,88890.0,clean,automatic,,4wd,mid-size,SUV,brown,va
7311305201,albuquerque,34590,2015.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,36240.0,clean,other,3GCPCREC8FG467572,,,pickup,blue,nm
7314592701,las vegas,9000,2013.0,kia,soul,excellent,4 cylinders,gas,77224.0,clean,manual,KNDJT2A63D7544287,fwd,,SUV,,nv
7308913022,salem,28000,2018.0,ford,focus rs,good,4 cylinders,gas,24700.0,rebuilt,manual,,4wd,compact,hatchback,blue,or
7302275713,kalamazoo,3995,2006.0,chevrolet,malibu maxx,good,6 cylinders,gas,166075.0,clean,automatic,1G1ZU63876F149679,fwd,,sedan,grey,mi
7316820464,santa maria,0,2017.0,hyundai,sonata,,,gas,29454.0,clean,automatic,5NPE24AF2HH574950,fwd,full-size,sedan,,ca
7316772202,western massachusetts,3500,2001.0,ram,1500,good,8 cylinders,gas,76000.0,clean,automatic,,4wd,full-size,pickup,red,ma
7311908573,columbia / jeff city,34685,2021.0,gmc,terrain,,,gas,3451.0,clean,automatic,,fwd,,,,mo
7316725555,minneapolis / st paul,20990,2019.0,volkswagen,passat 2.0t wolfsburg,good,,gas,29139.0,clean,other,1VWLA7A33KC011374,fwd,,sedan,,mn
7313386527,tampa bay area,1,2016.0,mercedes-benz,gla,excellent,10 cylinders,gas,32673.0,clean,automatic,WDCTG4GB6GJ207918,4wd,compact,wagon,white,fl
7306847541,el paso,14995,2006.0,ford,econoline commercial cutaway,excellent,8 cylinders,gas,172894.0,clean,automatic,1FDWE35L06HA62746,rwd,full-size,,white,tx
7315323730,south florida,3900,2003.0,dodge,dakota sxt,,,gas,188529.0,clean,automatic,,,,,,fl
7303772380,fort dodge,0,2013.0,jeep,wrangler sport *fr $499 down guaranteed finance,excellent,6 cylinders,gas,,clean,manual,1C4AJWAG7DL609669,4wd,,SUV,,ia
7315038159,charleston,18950,2016.0,subaru,crosstrek,like new,4 cylinders,gas,47130.0,clean,automatic,JF2GPAKC3G8274376,,,,grey,sc
7315885155,cincinnati,12500,1975.0,dodge,dart swinger,excellent,8 cylinders,gas,43000.0,clean,automatic,,rwd,,,,oh
7312155263,fresno / madera,12899,2015.0,ford,transit connect cargo xl,,4 cylinders,gas,113828.0,clean,automatic,NM0LS7EX1F1225226,fwd,,van,white,ca
7309850123,olympic peninsula,51999,2018.0,toyota,tundra 4wd,,8 cylinders,gas,10125.0,clean,automatic,5TFDY5F16JX759753,4wd,,truck,red,wa
7308712132,plattsburgh-adirondacks,8900,2015.0,dodge,grand caravan se,good,6 cylinders,gas,125000.0,clean,automatic,,fwd,full-size,,black,ny
7316055011,eastern CT,13000,2002.0,,International boom Truck,good,8 cylinders,diesel,216000.0,clean,manual,,rwd,full-size,other,white,ct
7308316667,chautauqua,17590,2011.0,bmw,3 series 328i convertible 2d,good,,gas,69457.0,clean,other,WBADW3C51BE538704,rwd,,convertible,blue,ny
7315544503,new york city,10999,2017.0,nissan,altima 2.5 sr,like new,4 cylinders,gas,51000.0,clean,automatic,,fwd,mid-size,sedan,red,ny
7310905010,baltimore,0,2017.0,honda,civic,,,gas,54047.0,clean,automatic,SHHFK7H44HU403723,,,hatchback,black,md
7314117341,bellingham,4500,2003.0,volkswagen,golf,excellent,4 cylinders,gas,197300.0,clean,manual,,,,,,wa
7305165409,tulsa,25590,2017.0,jaguar,xf 20d premium sedan 4d,good,,other,27662.0,clean,automatic,SAJBD4BN2HCY32254,rwd,,sedan,white,ok
7308204910,brainerd,31999,2015.0,ram,1500,,,gas,77296.0,clean,automatic,1C6RR7UT9FS777467,4wd,,,black,mn
7316336386,dallas / fort worth,10000,1970.0,,oldsmobile 98,excellent,8 cylinders,gas,72245.0,clean,automatic,,rwd,full-size,,blue,tx
7311103293,fresno / madera,8995,2013.0,mazda,mazda3,excellent,4 cylinders,gas,94262.0,clean,automatic,JM1BL1TG8D1836041,fwd,compact,sedan,black,ca
7302143272,roanoke,38590,2018.0,audi,s5 premium plus sedan 4d,good,6 cylinders,gas,41846.0,clean,automatic,WAUB4CF52JA055429,,,sedan,black,va
7312912577,raleigh / durham / CH,23990,2018.0,honda,accord sport sedan 4d,good,,gas,25794.0,clean,other,1HGCV1F39JA010920,fwd,,sedan,white,nc
7316348826,new york city,3000,2017.0,,Yamaha yzfr3,like new,,gas,8000.0,salvage,automatic,,,,,black,ny
7315095172,oregon coast,10990,2005.0,ford,f150 4x4,excellent,8 cylinders,gas,138325.0,clean,automatic,,4wd,,,,or
7314677503,austin,29990,2018.0,rover,discovery sport se,good,,other,33602.0,clean,other,SALCP2RX4JH740375,4wd,,other,,tx
7312460329,palm springs,19999,2007.0,mercedes-benz,clk550 5.5l,excellent,8 cylinders,gas,33000.0,clean,automatic,WDBTK72F27T076571,,,convertible,,ca
7314123990,des moines,26995,2014.0,ford,mustang,,8 cylinders,gas,72349.0,clean,automatic,1ZVBP8CF1E5327291,rwd,,other,white,ia
7310891249,helena,14995,2008.0,gmc,sierra 1500 sle1,,8 cylinders,gas,155707.0,clean,automatic,2GTEK19C081262846,4wd,,pickup,red,mt
7316624619,east idaho,17000,2007.0,ram,2500 slt,,6 cylinders,diesel,231577.0,salvage,automatic,,4wd,full-size,truck,silver,id
7313854636,detroit metro,500,2017.0,ford,escape,,4 cylinders,other,36734.0,clean,automatic,1FMCU0J93HUF05853,4wd,,SUV,black,mi
7304619540,western KY,15990,2018.0,ford,focus se hatchback 4d,good,,other,14178.0,clean,other,1FADP3K25JL291324,,,hatchback,white,ky
7315184380,san diego,11900,2011.0,mercedes-benz,m-class,excellent,6 cylinders,gas,0.0,clean,automatic,4JGBB5GB9BA705850,fwd,,wagon,white,ca
7315836863,palm springs,5800,2014.0,nissan,versa sv,excellent,4 cylinders,gas,143000.0,clean,automatic,3N1CN7AP0EL813984,,,sedan,,ca
7314609975,des moines,22000,2014.0,chevrolet,silverado 1500,good,8 cylinders,gas,92000.0,clean,automatic,,4wd,full-size,pickup,white,ia
7308279610,eugene,29990,2003.0,ram,,,,diesel,188030.0,clean,manual,3D7KU28CX3G848321,4wd,,pickup,silver,or
7312301994,tyler / east TX,17990,2015.0,volkswagen,golf tdi sel,good,,diesel,51482.0,clean,other,3VW2A7AU4FM096184,fwd,,sedan,white,tx
7314018384,mobile,4950,1997.0,chevrolet,astro 1997,excellent,6 cylinders,gas,114268.0,clean,automatic,1GNDM19W1VB180353,fwd,mid-size,van,red,al
7313688367,jackson,9900,2013.0,gmc,terrain,,6 cylinders,gas,148285.0,clean,automatic,,fwd,,,black,tn
7304361936,bellingham,321,2017.0,bmw,x3,,4 cylinders,gas,62112.0,clean,automatic,5UXWX9C59H0D96945,4wd,,SUV,,wa
7303304615,worcester / central MA,17990,2019.0,chevrolet,trax lt sport utility,good,,other,20295.0,clean,other,KL7CJPSB1KB717433,,,hatchback,white,ma
7302708909,palm springs,5999,2006.0,toyota,camry xle v6,fair,6 cylinders,gas,94970.0,clean,automatic,4T1BF32K86U115479,,,sedan,,ca
7311435464,albany,27990,2011.0,ford,f-750,good,6 cylinders,diesel,123622.0,clean,automatic,3FRXF7FL5BV557295,rwd,full-size,truck,white,ny
7316496867,anchorage / mat-su,27995,2017.0,bmw,x1,excellent,4 cylinders,gas,31002.0,clean,automatic,WBXHT3Z36H4A58214,4wd,mid-size,SUV,grey,ak
7316602410,houma,6200,2000.0,ford,f350 super duty lariat,fair,8 cylinders,diesel,280000.0,clean,automatic,1FTWW32FXYEA03675,,full-size,pickup,black,la
7305858644,stockton,34999,2011.0,gmc,sierra 2500hd,excellent,8 cylinders,diesel,174729.0,clean,automatic,1GT125C86BF233782,4wd,full-size,pickup,black,ca
7316341914,sacramento,5500,2006.0,toyota,sienna le,good,6 cylinders,gas,108000.0,clean,automatic,,fwd,,,,ca
7309545188,anchorage / mat-su,25995,2016.0,honda,cr-v,,,gas,32944.0,clean,automatic,2HKRM3H70GH559625,fwd,,SUV,,ak
7307767465,corpus christi,23381,2014.0,chevrolet,tahoe,,8 cylinders,gas,98977.0,clean,automatic,,rwd,full-size,SUV,silver,tx
7316737226,new york city,23995,2014.0,mercedes-benz,ml-class,,,gas,85319.0,clean,automatic,4JGDA5HB2EA331631,,,SUV,blue,ny
7315328596,las vegas,17492,2015.0,infiniti,qx60,,6 cylinders,gas,97907.0,clean,automatic,,4wd,full-size,SUV,white,nv
7312735923,tucson,34474,2019.0,ram,1500 big horn/lone star automatic,,,gas,23068.0,clean,automatic,1C6RREFT1KN548050,rwd,,pickup,white,az
7315366777,ann arbor,6500,2012.0,chevrolet,sonic,excellent,4 cylinders,gas,78000.0,clean,manual,,fwd,compact,sedan,red,mi
7305145977,el paso,14800,2019.0,ram,1500 classic,,,gas,38189.0,clean,automatic,1C6RR6FG2KS552828,,,truck,,tx
7314347548,stockton,31988,2018.0,mazda,cx-9 grand touring,excellent,4 cylinders,gas,32949.0,,automatic,JM3TCBDY2J0225674,4wd,,SUV,,ca
7316962226,new york city,37990,2020.0,honda,odyssey ex-l minivan 4d,good,6 cylinders,gas,3525.0,clean,other,5FNRL6H79LB044362,fwd,,van,,ny
7310349609,billings,41999,2018.0,,2018,,,gas,34000.0,clean,automatic,,,,,,mt
7311586755,space coast,0,2009.0,chrysler,300,like new,8 cylinders,gas,94000.0,clean,automatic,,rwd,full-size,sedan,white,fl
7313463393,"st louis, MO",2600,2005.0,hyundai,sonata,,,gas,114283.0,clean,automatic,,,,,,il
7310506075,columbus,33995,2006.0,porsche,cayman s,excellent,6 cylinders,gas,21427.0,clean,manual,,,,coupe,silver,oh
7315010201,youngstown,4600,2005.0,chevrolet,cobalt ls,excellent,4 cylinders,gas,56000.0,clean,automatic,,,,,silver,oh
7306365237,sioux city,8000,2002.0,,2000 F350 4x4,good,8 cylinders,diesel,176204.0,clean,automatic,,4wd,full-size,truck,white,ia
7313553427,austin,36419,2018.0,gmc,yukon,,8 cylinders,gas,107965.0,clean,automatic,,rwd,full-size,SUV,red,tx
7305112457,lansing,4500,2009.0,ford,edge,,,gas,189187.0,clean,automatic,2FMDK36CX9BA44092,,,,black,mi
7313476179,tampa bay area,39990,2018.0,audi,s5 premium plus sedan 4d,good,,other,44054.0,clean,other,WAUB4CF54JA046019,,,sedan,black,fl
7310230776,western massachusetts,32590,2016.0,bmw,4 series 435i coupe 2d,good,,gas,20877.0,clean,other,WBA3R1C52GK529543,rwd,,coupe,silver,ma
7313651765,billings,10590,2018.0,nissan,sentra s,,,gas,70000.0,clean,automatic,,,,,,mt
7309557832,duluth / superior,14873,2017.0,subaru,impreza premium awd gas,excellent,4 cylinders,gas,24686.0,rebuilt,automatic,,4wd,mid-size,hatchback,blue,mn
7313657251,huntsville / decatur,8500,2010.0,ford,taurus,,6 cylinders,gas,159224.0,clean,automatic,1FAHP2KT6AG109028,4wd,,sedan,black,al
7314553933,south florida,2000,2017.0,chevrolet,traverse,excellent,,gas,69000.0,clean,automatic,,,,,black,fl
7313925983,raleigh / durham / CH,14500,2014.0,acura,rdx,excellent,6 cylinders,gas,111000.0,clean,manual,,fwd,mid-size,SUV,brown,nc
7307944743,palm springs,13999,2012.0,acura,tl tech auto,excellent,6 cylinders,gas,95000.0,clean,automatic,19UUA9F52CA006002,4wd,,sedan,,ca
7314803941,tyler / east TX,7975,2012.0,chrysler,town & country touring,excellent,6 cylinders,gas,185000.0,clean,automatic,,,,,,tx
7310386915,santa maria,0,2012.0,nissan,sentra,,,gas,150995.0,clean,automatic,3N1AB6APXCL698897,fwd,full-size,sedan,silver,ca
7315366606,birmingham,14897,2012.0,jeep,grand cherokee,,6 cylinders,gas,112510.0,clean,other,1C4RJEAG7CC119745,rwd,,SUV,silver,al
7302416440,santa maria,15000,2016.0,chevrolet,malibu lt,excellent,,gas,123000.0,clean,automatic,,4wd,mid-size,sedan,white,ca
7317022685,seattle-tacoma,22991,2005.0,ford,excursion xlt 4dr suv,,,diesel,175645.0,,automatic,1FMSU41P35EC93432,4wd,,SUV,,wa
7314840800,ventura county,4900,2006.0,honda,accord 4-door sedan,excellent,4 cylinders,gas,151370.0,clean,automatic,,fwd,mid-size,sedan,blue,ca
7315958901,SF bay area,2195,2007.0,pontiac,torrent awd,fair,6 cylinders,gas,134000.0,salvage,automatic,,4wd,mid-size,SUV,black,ca
7316976250,portland,15657,2014.0,toyota,corolla,,4 cylinders,gas,80316.0,clean,automatic,2T1BURHE6EC045569,fwd,,sedan,,or
7314305372,salt lake city,18900,2016.0,nissan,nv 200,excellent,4 cylinders,gas,53000.0,clean,automatic,,fwd,compact,van,white,ut
7316571287,portland,10500,2013.0,volkswagen,passat,excellent,4 cylinders,diesel,69500.0,clean,automatic,,fwd,full-size,sedan,silver,or
7311683949,colorado springs,10999,2011.0,mercedes-benz,benz e550,excellent,8 cylinders,gas,191631.0,clean,automatic,WDDHF9AB0BA286280,4wd,mid-size,sedan,silver,co
7306318498,hudson valley,4995,2008.0,chevrolet,traverse ls,like new,,gas,1111111.0,clean,automatic,,,,,,ny
7307029854,huntington-ashland,21995,2012.0,toyota,tacoma,good,,gas,149746.0,clean,automatic,3TMLU4EN6CM081505,4wd,full-size,truck,grey,ky
7314724251,columbus,6995,2008.0,buick,lacrosse cxl,like new,6 cylinders,gas,77000.0,clean,automatic,,fwd,mid-size,sedan,blue,oh
7307388153,milwaukee,1700,2009.0,chevrolet,cobalt,,,gas,1.0,clean,automatic,1G1AT18H497276657,,sub-compact,other,blue,wi
7310835214,ft myers / SW florida,9700,2010.0,chevrolet,tahoe,excellent,,gas,102000.0,clean,automatic,1GNMCAE08AR238741,,,SUV,black,fl
7314915512,omaha / council bluffs,16598,2016.0,gmc,terrain,,4 cylinders,,84760.0,clean,automatic,2GKFLUEKXG6255179,,,SUV,white,ia
7310440551,eugene,0,2018.0,ford,f-350 super duty long bed,,8 cylinders,diesel,71190.0,clean,automatic,1FT8W3BT5JEB00299,4wd,,truck,,or
7311316342,owensboro,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,ky
7309337699,bozeman,25998,2019.0,jeep,renegade,,4 cylinders,gas,17829.0,clean,automatic,ZACNJBD17KPJ92948,4wd,,SUV,,mt
7311345304,mobile,10800,2016.0,volkswagen,jetta,excellent,4 cylinders,gas,100000.0,clean,automatic,,,,,,al
7301778910,gainesville,13450,2016.0,honda,accord,,,gas,54101.0,clean,automatic,1HGCR2F30GA057465,fwd,,sedan,blue,fl
7316882698,buffalo,10700,2013.0,chevrolet,equinox,excellent,6 cylinders,gas,61800.0,lien,automatic,,fwd,full-size,SUV,grey,ny
7307125991,lima / findlay,6950,2008.0,chevrolet,impala lt,good,6 cylinders,gas,74500.0,clean,automatic,,fwd,full-size,sedan,red,oh
7311798047,new hampshire,18999,2017.0,subaru,forester,excellent,,gas,80000.0,clean,automatic,JF2SJAWC0HH427531,,,SUV,,nh
7310277300,tyler / east TX,3500,1999.0,bmw,528i,fair,,gas,142689.0,clean,automatic,,,,sedan,silver,tx
7315428399,spokane / coeur d'alene,6495,2004.0,chrysler,sebring,good,6 cylinders,gas,66287.0,clean,automatic,1C3EL66R84N226337,fwd,,sedan,blue,id
7308338376,roanoke,31998,2012.0,chevrolet,suburban,,8 cylinders,gas,26845.0,clean,automatic,,4wd,full-size,SUV,white,va
7311432038,north jersey,7975,2012.0,ford,focus,,,gas,83943.0,clean,automatic,1FAHP3N26CL245162,,compact,hatchback,black,nj
7302069207,st cloud,32590,2020.0,infiniti,q50 3.0t sport sedan 4d,good,6 cylinders,gas,23440.0,clean,other,JN1EV7AP0LM200761,rwd,,sedan,blue,mn
7306111178,buffalo,15499,2013.0,cadillac,srx luxury collection,excellent,6 cylinders,gas,80591.0,clean,automatic,3GYFNGE39DS520889,4wd,mid-size,SUV,white,ny
7309924687,milwaukee,11990,2015.0,chevrolet,trax,excellent,,gas,67575.0,clean,automatic,KL7CJLSB4FB090080,fwd,,wagon,white,wi
7307813040,cincinnati,0,2013.0,nissan,quest,excellent,6 cylinders,gas,121188.0,clean,automatic,JN8AE2KP8D9062635,fwd,,mini-van,grey,oh
7316575701,new york city,4900,2005.0,toyota,sienna le,good,6 cylinders,gas,130000.0,clean,automatic,,fwd,compact,mini-van,brown,ny
7316849354,cedar rapids,10900,2011.0,honda,fit,good,4 cylinders,gas,48831.0,clean,manual,JHMGE8G35BC007444,fwd,,hatchback,grey,ia
7314023648,lehigh valley,3900,2002.0,buick,lesabre customsedan,good,6 cylinders,gas,125587.0,,automatic,1G4HP54K824228925,,,other,,pa
7316521532,sacramento,9588,2011.0,bmw,328i xdrive,like new,6 cylinders,gas,96000.0,clean,automatic,,4wd,full-size,sedan,silver,ca
7308302577,worcester / central MA,24590,2019.0,honda,hr-v touring sport utility,good,,diesel,20094.0,clean,automatic,3CZRU6H9XKM700524,,,hatchback,silver,ma
7313930782,south jersey,6300,1997.0,mazda,mx-5 miata,good,4 cylinders,gas,84600.0,clean,manual,,rwd,compact,convertible,red,nj
7312911753,finger lakes,9000,2013.0,hyundai,veloster turbo,excellent,4 cylinders,gas,93000.0,clean,automatic,,fwd,compact,,silver,ny
7304656419,lawton,38990,2017.0,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,20676.0,clean,other,1C4BJWFG3HL547853,4wd,,other,red,ok
7316303496,hawaii,1,1990.0,porsche,911,,,gas,1230.0,clean,manual,,,,,,hi
7310803290,east idaho,51693,2021.0,toyota,tacoma 4wd trd offroad,good,6 cylinders,gas,2890.0,clean,other,3TMDZ5BN0MM098916,4wd,,offroad,red,id
7308194045,greenville / upstate,14500,2005.0,ford,f-150,good,8 cylinders,gas,71911.0,clean,automatic,1FTPX12535NA53410,rwd,full-size,truck,red,sc
7316386414,columbus,21990,2020.0,volkswagen,golf 1.4t tsi,good,,gas,2515.0,clean,other,3VWW57AU2LM008847,fwd,,sedan,black,ga
7311539709,oklahoma city,8995,2011.0,chevrolet,traverse,excellent,6 cylinders,gas,106161.0,clean,automatic,1GNKRGED7BJ397374,fwd,,,silver,ok
7309347868,madison,33995,2019.0,ford,transit van,excellent,6 cylinders,gas,22060.0,clean,automatic,1FTYR2CM2KKB38715,rwd,mid-size,van,white,wi
7310517501,sarasota-bradenton,71245,2020.0,toyota,sienna xle ny,excellent,6 cylinders,gas,2.0,,automatic,5TDYZ3DC5LS086373,,,van,,fl
7313952263,tampa bay area,9995,2008.0,toyota,sienna,,,gas,89899.0,clean,automatic,5TDZK23C78S144706,fwd,,wagon,red,fl
7311912493,maine,38995,2015.0,ford,super duty f-350 srw,excellent,8 cylinders,gas,66909.0,clean,automatic,1FT8X3B65FEA49319,4wd,full-size,truck,green,me
7303274969,beaumont / port arthur,41590,2018.0,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,25708.0,clean,other,3GTU2NEC5JG309746,4wd,,pickup,white,tx
7310563265,brownsville,39788,2019.0,ford,super duty f-250 srw,good,8 cylinders,gas,58566.0,clean,automatic,1FD7X2A66KEC36498,rwd,full-size,truck,white,tx
7314673456,fayetteville,25590,2015.0,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290.0,clean,other,1GTN1TEH9FZ243281,,,pickup,white,nc
7314096244,inland empire,11999,2014.0,toyota,camry hybrid xle,good,4 cylinders,hybrid,120979.0,clean,automatic,4T1BD1FK8EU121852,,,other,,ca
7312939044,roanoke,36990,2017.0,chevrolet,camaro ss convertible,good,,other,17326.0,clean,other,1G1FH3D77H0109734,rwd,,other,white,va
7306721165,fairbanks,29999,2021.0,buick,encore gx,,3 cylinders,gas,1980.0,clean,automatic,KL4MMESL7MB059657,4wd,,SUV,black,ak
7307543513,baltimore,4300,2011.0,nissan,rogue,,4 cylinders,gas,181835.0,clean,automatic,JN8AS5MV3BW675461,4wd,,SUV,black,md
7308013573,knoxville,3750,2004.0,lincoln,lse,,8 cylinders,gas,97149.0,clean,automatic,,rwd,mid-size,sedan,black,tn
7314454143,santa barbara,39900,2012.0,,international terrastar,good,8 cylinders,diesel,118401.0,clean,automatic,,rwd,full-size,truck,grey,ca
7310870970,south coast,3000,2008.0,nissan,altima,fair,6 cylinders,gas,112618.0,clean,automatic,,rwd,,,white,ma
7315471132,colorado springs,3500,2003.0,,suzuki grand vitara,,,gas,156000.0,clean,automatic,,,,,,co
7303143513,lake charles,15950,2013.0,ford,f-250 super duty,,8 cylinders,gas,184003.0,clean,automatic,1FTBF2A62DEB04455,rwd,full-size,pickup,white,la
7313070318,"kansas city, MO",0,2003.0,buick,century,good,6 cylinders,gas,67840.0,clean,automatic,2G4WS52J631125872,fwd,full-size,sedan,red,ks
7308144822,modesto,22590,2020.0,dodge,grand caravan passenger gt,good,6 cylinders,gas,29610.0,clean,other,2C4RDGEG1LR160490,fwd,,van,white,ca
7312614754,winston-salem,17998,2013.0,audi,a6,,6 cylinders,gas,127051.0,clean,automatic,,4wd,mid-size,sedan,white,nc
7315883313,"washington, DC",1699,2021.0,,WOLF RUGBY II,,,gas,500.0,clean,automatic,L5YTCKAV0M1138933,,,other,white,dc
7313966358,grand rapids,11997,2005.0,lincoln,limo,good,8 cylinders,gas,76286.0,clean,automatic,1L1FM88WX5Y656539,fwd,,other,white,mi
7316692776,cape cod / islands,7995,2012.0,honda,civic,,,gas,120000.0,clean,automatic,,,,,,ma
7307829281,wenatchee,41999,2016.0,gmc,sierra 1500 slt 4x4 1/2 ton,,,gas,59162.0,clean,automatic,3GTU2NEC0GG347796,4wd,,truck,white,wa
7312592888,macon / warner robins,3500,2000.0,chevrolet,venture van,good,6 cylinders,gas,152000.0,clean,automatic,,,,,,ga
7309197658,charlotte,335,2018.0,volkswagen,tiguan 2.0t sel,good,,gas,47111.0,clean,automatic,3VV3B7AX8JM008035,,,SUV,white,nc
7314597947,st george,3295,2005.0,chevrolet,aveo,excellent,4 cylinders,gas,122526.0,clean,automatic,KL1TD52645B325964,fwd,compact,sedan,silver,ut
7313785518,flagstaff / sedona,38999,1997.0,volkswagen,eurovan campmobile,,6 cylinders,gas,113591.0,clean,automatic,WV2EH8709VH026741,fwd,,van,white,az
7311030751,eugene,0,2020.0,jeep,gladiator,,6 cylinders,gas,15983.0,clean,automatic,1C6JJTBG2LL125766,4wd,,truck,,or
7301631446,fort collins / north CO,31500,2018.0,audi,q5,,,gas,29866.0,clean,automatic,WA1BNAFY5J2217248,,,,blue,co
7316470243,phoenix,28995,2014.0,jeep,wrangler unlimited 4wd 4dr,,6 cylinders,other,82611.0,clean,other,1C4BJWDG7EL207314,,,other,,az
7315734407,worcester / central MA,19990,2017.0,hyundai,sonata plug-in hybrid,good,,hybrid,29254.0,clean,manual,KMHE54L2XHA065127,fwd,,sedan,white,ma
7315868405,chicago,24990,2016.0,mazda,mx-5 miata grand touring,good,,gas,6218.0,clean,other,JM1NDAD75G0101262,rwd,,other,,il
7315575772,tulsa,0,2019.0,ram,1500 classic tradesman,excellent,,gas,42631.0,clean,automatic,1C6RR6FG6KS594175,,,truck,,ok
7311719053,williamsport,8700,2013.0,kia,soul + automatic,good,4 cylinders,gas,56019.0,clean,automatic,KNDJT2A61D7586070,fwd,compact,wagon,green,pa
7314536081,richmond,3900,2007.0,nissan,quest,excellent,6 cylinders,gas,121078.0,clean,automatic,5N1BV28U77N121078,fwd,mid-size,van,black,va
7316377377,orlando,41995,2017.0,ford,f-350,,,diesel,167672.0,clean,automatic,1FT8W3DT4HEB26402,4wd,,pickup,,fl
7313029570,salem,6995,2004.0,bmw,x3,excellent,,gas,147067.0,clean,automatic,WBXPA934X4WA60732,,,sedan,black,or
7307523880,baltimore,500,2017.0,infiniti,g35,,,gas,42000.0,clean,automatic,,,,,,md
7312204587,winston-salem,21998,2009.0,chevrolet,suburban,,8 cylinders,gas,92518.0,clean,automatic,,4wd,full-size,SUV,white,nc
7306891001,lakeland,6500,2007.0,ford,f150 regular cab,,6 cylinders,gas,157035.0,clean,automatic,1FTRF12297KD64247,,,pickup,red,fl
7316945137,grand rapids,7695,2009.0,hyundai,santa fe limited,good,6 cylinders,gas,91442.0,clean,automatic,,fwd,mid-size,SUV,black,mi
7316472947,fort collins / north CO,17000,2011.0,,freightliner cascadia,good,,diesel,723000.0,clean,manual,,,,,grey,co
7314289332,charlotte,8950,2010.0,ford,escape,like new,,hybrid,119000.0,clean,automatic,,,,,,nc
7316497482,atlanta,24500,2002.0,chevrolet,camaro ss,excellent,8 cylinders,gas,72486.0,clean,manual,,4wd,,,silver,ga
7315052034,boise,33991,2015.0,gmc,yukon,,,gas,141075.0,clean,automatic,1GKS2CKJ6FR739795,4wd,,SUV,white,id
7311119330,bowling green,17875,1995.0,chevrolet,corvette,,,gas,85970.0,clean,automatic,1G1YY32P7S5114521,,,convertible,green,ky
7308974075,bend,0,2003.0,chevrolet,silverado 2500 long b,,8 cylinders,diesel,231256.0,clean,automatic,1GCHK23133F150618,4wd,,truck,,or
7310441701,little rock,24478,2016.0,mazda,mx-5 miata,,,gas,12525.0,clean,automatic,,rwd,,convertible,,ar
7316172935,springfield,67900,2021.0,ram,3500,good,6 cylinders,diesel,2000.0,clean,automatic,3C63RRJL1MG521852,4wd,full-size,truck,white,mo
7310913923,oklahoma city,18921,2016.0,honda,pilot ex-l,excellent,,gas,102133.0,clean,automatic,,,,,,ok
7305113283,albany,22590,2015.0,lexus,nx 200t f sport suv 4d,good,,gas,61446.0,clean,automatic,JTJYARBZ3F2004084,fwd,,hatchback,red,ny
7316636879,knoxville,0,2017.0,ford,edge sel,good,6 cylinders,gas,8659.0,clean,automatic,2FMPK4J88HBC68191,,,other,,tn
7313917917,detroit metro,7900,2004.0,infiniti,qx56,good,8 cylinders,gas,145000.0,clean,automatic,,4wd,,,grey,mi
7312958401,corvallis/albany,1150,1998.0,chevrolet,tahoe,,,gas,170000.0,clean,automatic,,,,,,or
